mean_vel,well,part,date,type
1.5075689552977076,39.0,2748.0,220719,wt
1.180184013981818,34.0,28.0,220719,wt
1.4429433322996785,35.0,1689.0,220719,wt
2.2103147143283937,40.0,1651.0,220719,wt
0.2301379071194098,37.0,615.0,220719,wt
2.3177283734573617,40.0,2703.0,220719,wt
1.4241032048303939,40.0,1656.0,220719,wt
0.5599150388097466,34.0,17.0,220719,wt
2.1238176078441384,31.0,5.0,220719,wt
0.434195364718252,41.0,176.0,220719,wt
0.9677858287830862,42.0,133.0,220719,wt
0.6859910570744461,32.0,1832.0,220719,wt
2.7194223031785514,40.0,1654.0,220719,wt
1.8871136648941262,37.0,617.0,220719,wt
1.0052302429589295,42.0,135.0,220719,wt
1.9625771703985349,33.0,2494.0,220719,wt
0.44097481302470604,37.0,616.0,220719,wt
0.6499688204726816,40.0,1653.0,220719,wt
0.8904652515392396,33.0,341.0,220719,wt
0.3073845727202377,33.0,342.0,220719,wt
0.6119423989622432,42.0,131.0,220719,wt
1.7183975286000763,33.0,2483.0,220719,wt
0.8592736930592145,33.0,315.0,220719,wt
1.10150214186155,33.0,325.0,220719,wt
1.0798867537194412,38.0,1860.0,220719,wt
1.0573505019116327,33.0,316.0,220719,wt
1.8755498643044466,33.0,340.0,220719,wt
0.2890599833333327,36.0,1759.0,220719,wt
0.9180422169332058,40.0,2720.0,220719,wt
2.227220493027102,31.0,7.0,220719,wt
2.1400778010488613,39.0,1741.0,220719,wt
1.5294207824329045,43.0,305.0,220719,wt
0.8395498046656549,33.0,353.0,220719,wt
1.36126540344775,33.0,2523.0,220719,wt
0.9991752681300199,33.0,356.0,220719,wt
2.5705609168213894,44.0,228.0,220719,wt
1.960086077158226,33.0,359.0,220719,wt
2.785779697325561,45.0,586.0,220719,wt
2.425119375173581,38.0,1864.0,220719,wt
0.5025715635815379,33.0,358.0,220719,wt
2.910887128095416,36.0,1769.0,220719,wt
5.209415311649613,33.0,361.0,220719,wt
0.9666010065247814,38.0,1867.0,220719,wt
1.0730453954489587,33.0,363.0,220719,wt
2.1166687256117904,34.0,31.0,220719,wt
2.1548194710880755,31.0,9.0,220719,wt
1.3940015047259968,39.0,2752.0,220719,wt
3.897381642977467,37.0,620.0,220719,wt
0.5421306942497023,33.0,2571.0,220719,wt
2.007724359383022,32.0,2929.0,220719,wt
1.857515374427055,33.0,370.0,220719,wt
1.2554094426454585,36.0,1772.0,220719,wt
1.0562641300343643,33.0,2530.0,220719,wt
2.1381608506749976,33.0,369.0,220719,wt
0.4941406106586909,38.0,1870.0,220719,wt
0.4298769657819247,33.0,379.0,220719,wt
1.9526226642040694,38.0,1872.0,220719,wt
0.45269284614657856,33.0,380.0,220719,wt
0.7342128959760091,34.0,35.0,220719,wt
0.8630266754682836,38.0,1873.0,220719,wt
0.4560167717303496,33.0,384.0,220719,wt
2.06789065,36.0,2776.0,220719,wt
3.1032226850086286,33.0,2514.0,220719,wt
1.5529163244131758,33.0,387.0,220719,wt
1.1111583125201525,34.0,37.0,220719,wt
0.44528235676476197,33.0,388.0,220719,wt
0.8270143722589355,40.0,1664.0,220719,wt
1.7669141194747435,38.0,3012.0,220719,wt
1.0520421561473636,34.0,39.0,220719,wt
1.1893695815316359,39.0,2754.0,220719,wt
4.965399755440159,33.0,392.0,220719,wt
0.6306752338627001,33.0,2593.0,220719,wt
1.7486563201035126,33.0,395.0,220719,wt
0.8784610810760071,34.0,40.0,220719,wt
0.834519715649103,42.0,148.0,220719,wt
1.8511197216464448,34.0,41.0,220719,wt
2.6143722585260285,38.0,3037.0,220719,wt
1.0102477428372212,33.0,404.0,220719,wt
4.027349753052485,37.0,623.0,220719,wt
2.089957766331385,33.0,409.0,220719,wt
0.47188654172208516,33.0,410.0,220719,wt
1.6637301902611077,33.0,412.0,220719,wt
0.5420177897325521,31.0,13.0,220719,wt
1.4959299780545967,36.0,2841.0,220719,wt
0.8949074824440615,33.0,2588.0,220719,wt
2.5250804696988167,35.0,1696.0,220719,wt
1.8892313613028868,38.0,1883.0,220719,wt
0.6623072680246069,33.0,2551.0,220719,wt
1.07328331941348,33.0,415.0,220719,wt
2.163339257102585,38.0,1885.0,220719,wt
5.350943669627574,37.0,625.0,220719,wt
1.3862506902243406,32.0,1839.0,220719,wt
2.3269753761124177,38.0,1888.0,220719,wt
2.3435857759487924,35.0,1698.0,220719,wt
1.320572289844094,33.0,420.0,220719,wt
1.6792867331441919,44.0,235.0,220719,wt
3.3870371562806536,38.0,1890.0,220719,wt
1.3980817070010505,33.0,425.0,220719,wt
2.3451905511990745,38.0,1893.0,220719,wt
1.1281937537659148,40.0,1671.0,220719,wt
0.9838341382494827,38.0,1892.0,220719,wt
0.6052529975114606,42.0,2270.0,220719,wt
3.623760273371193,37.0,626.0,220719,wt
1.6998385485231615,33.0,429.0,220719,wt
1.938351899204779,38.0,1896.0,220719,wt
1.8115386823141817,33.0,433.0,220719,wt
1.06823725732795,39.0,1744.0,220719,wt
0.3618358794640726,42.0,2302.0,220719,wt
1.5180216046075576,34.0,54.0,220719,wt
0.33479171682849573,37.0,627.0,220719,wt
2.556161855928316,35.0,1701.0,220719,wt
1.6535891356923467,38.0,1902.0,220719,wt
1.820832275043318,45.0,591.0,220719,wt
0.9305687031568601,34.0,56.0,220719,wt
2.4535565902564924,37.0,629.0,220719,wt
1.6639849826633928,36.0,1788.0,220719,wt
1.2204490422706606,38.0,3020.0,220719,wt
4.474901935165921,36.0,2880.0,220719,wt
0.9364661541785448,33.0,448.0,220719,wt
0.9226817541547147,37.0,630.0,220719,wt
1.5152147209683504,34.0,57.0,220719,wt
0.3759249182174965,33.0,454.0,220719,wt
1.9383803793009544,34.0,58.0,220719,wt
1.0703710057861322,38.0,1905.0,220719,wt
1.0001384665659956,33.0,460.0,220719,wt
1.326347732428548,34.0,59.0,220719,wt
1.9571036337268861,38.0,1910.0,220719,wt
2.7028140065061437,38.0,1909.0,220719,wt
1.1477169315944216,33.0,464.0,220719,wt
2.5128697977368004,38.0,3040.0,220719,wt
1.0308059714698516,33.0,465.0,220719,wt
2.1515982088934837,45.0,592.0,220719,wt
0.7664189083984135,34.0,61.0,220719,wt
1.1683129271573525,40.0,1675.0,220719,wt
0.7584647076499167,42.0,2361.0,220719,wt
1.791175397466451,33.0,469.0,220719,wt
0.7539908382358007,34.0,63.0,220719,wt
3.2631085019294184,35.0,1703.0,220719,wt
5.5413596847106215,38.0,1911.0,220719,wt
1.182861026032924,34.0,65.0,220719,wt
2.1255853928068333,33.0,473.0,220719,wt
1.031692186092161,34.0,69.0,220719,wt
1.8037384913818655,38.0,1915.0,220719,wt
1.6982624531677235,32.0,2930.0,220719,wt
4.917649352499069,37.0,634.0,220719,wt
2.4974967166653044,44.0,242.0,220719,wt
1.3665356653491603,38.0,3060.0,220719,wt
2.8810096279809643,35.0,1705.0,220719,wt
3.4181390750608824,36.0,2893.0,220719,wt
2.328530778221762,33.0,2688.0,220719,wt
1.5375989540130655,38.0,1926.0,220719,wt
1.3732388251660907,34.0,80.0,220719,wt
2.3228809524397183,45.0,593.0,220719,wt
1.6175754141425593,34.0,82.0,220719,wt
1.938035468990823,33.0,490.0,220719,wt
2.8787115672896615,34.0,83.0,220719,wt
2.533418844917923,41.0,179.0,220719,wt
2.271499164443176,34.0,2191.0,220719,wt
2.670520188340838,45.0,594.0,220719,wt
1.9506646884415295,33.0,500.0,220719,wt
2.8462547537439975,34.0,88.0,220719,wt
0.6994541943398471,33.0,504.0,220719,wt
2.8932344202127633,39.0,1746.0,220719,wt
5.032573202500383,37.0,635.0,220719,wt
1.4146760027963905,44.0,2395.0,220719,wt
1.066910909898484,34.0,90.0,220719,wt
4.363561460690471,44.0,2417.0,220719,wt
2.1304690876874104,33.0,508.0,220719,wt
2.038931457011109,33.0,511.0,220719,wt
5.023667692890186,35.0,1707.0,220719,wt
0.6007523783548001,32.0,1847.0,220719,wt
2.4574062600709823,38.0,1934.0,220719,wt
0.8937964812716547,38.0,1937.0,220719,wt
1.6816148740674386,32.0,1848.0,220719,wt
1.9529241159994293,33.0,518.0,220719,wt
0.9352178402062447,33.0,517.0,220719,wt
0.6890199047423438,39.0,1748.0,220719,wt
0.3192822130958651,36.0,1811.0,220719,wt
2.6390352836543327,38.0,1944.0,220719,wt
1.1605674789092248,38.0,1948.0,220719,wt
0.5781199666666582,38.0,1947.0,220719,wt
4.951295363044016,37.0,641.0,220719,wt
1.7238833991697111,38.0,1952.0,220719,wt
4.024658836430719,37.0,643.0,220719,wt
4.520659586670551,38.0,1956.0,220719,wt
0.9067055222396253,34.0,99.0,220719,wt
3.6857281728157747,45.0,599.0,220719,wt
2.136754697737018,38.0,1963.0,220719,wt
0.8292864075708859,44.0,258.0,220719,wt
2.8865033085855707,38.0,1964.0,220719,wt
3.507519964902844,35.0,1711.0,220719,wt
1.6582394175491515,35.0,1712.0,220719,wt
4.205018564831656,38.0,1971.0,220719,wt
2.6556687283430214,38.0,1972.0,220719,wt
1.7769733549686595,34.0,105.0,220719,wt
1.7910441627491425,32.0,1855.0,220719,wt
2.7534639310310642,36.0,2915.0,220719,wt
4.144107243568418,37.0,646.0,220719,wt
2.119935504432953,34.0,2198.0,220719,wt
4.63178631351081,38.0,1979.0,220719,wt
2.8110559548335248,38.0,1980.0,220719,wt
1.6431495630573967,41.0,180.0,220719,wt
3.6347963895627755,45.0,605.0,220719,wt
2.2041004945265366,38.0,1989.0,220719,wt
2.0217113476813613,34.0,112.0,220719,wt
3.703361846439,37.0,649.0,220719,wt
0.8038709024648221,34.0,113.0,220719,wt
0.6562691336865832,34.0,2204.0,220719,wt
1.5482865177514828,38.0,3138.0,220719,wt
4.335899750000008,44.0,267.0,220719,wt
1.1781005725039602,37.0,651.0,220719,wt
2.1567610203181355,41.0,182.0,220719,wt
1.9541558948691968,37.0,653.0,220719,wt
4.6085796967636075,35.0,1715.0,220719,wt
5.827476269034623,44.0,271.0,220719,wt
2.8689679934073853,38.0,1999.0,220719,wt
2.5679908534966858,41.0,184.0,220719,wt
1.7960834411789237,41.0,186.0,220719,wt
5.479264302953643,35.0,1717.0,220719,wt
2.1950865016801093,38.0,3125.0,220719,wt
1.9002385155506614,41.0,187.0,220719,wt
2.467424783792967,38.0,2010.0,220719,wt
5.6877490841693925,35.0,1722.0,220719,wt
3.0011453218637096,34.0,119.0,220719,wt
2.7592089318181894,44.0,276.0,220719,wt
1.5360579914651813,44.0,277.0,220719,wt
3.184879719123467,41.0,190.0,220719,wt
1.4654671227801936,38.0,2028.0,220719,wt
2.191023470104437,41.0,191.0,220719,wt
2.4543775766267726,38.0,2031.0,220719,wt
1.3521323065366757,39.0,1758.0,220719,wt
2.1488154737282463,37.0,659.0,220719,wt
4.277512676707817,35.0,1729.0,220719,wt
1.2811478279457296,38.0,2037.0,220719,wt
1.569577639147085,35.0,1731.0,220719,wt
3.54123135078743,37.0,661.0,220719,wt
2.37671316505786,37.0,662.0,220719,wt
3.1114043179185673,0.0,14687.0,220922,apc
2.0552384511653057,1.0,17484.0,220922,apc
1.64424337725316,2.0,13776.0,220922,apc
1.2114462348170412,3.0,12707.0,220922,apc
1.2882772237386773,2.0,13781.0,220922,apc
0.9900719087829218,2.0,13783.0,220922,apc
3.22432648935236,4.0,13463.0,220922,apc
1.0127131979173456,4.0,13440.0,220922,apc
0.96509620936951,4.0,13458.0,220922,apc
0.5541202742738983,3.0,12706.0,220922,apc
1.6858348869846989,1.0,14447.0,220922,apc
2.0757279203950043,4.0,13460.0,220922,apc
1.318460553710262,4.0,13447.0,220922,apc
2.761664551056038,4.0,13452.0,220922,apc
2.6741777043440753,4.0,16067.0,220922,apc
1.092897139399329,4.0,16081.0,220922,apc
3.0384331049138704,2.0,13784.0,220922,apc
1.253730068341727,5.0,14586.0,220922,apc
1.3704662126575764,2.0,13769.0,220922,apc
1.7495441075528575,2.0,13770.0,220922,apc
1.7012609633776747,6.0,14783.0,220922,apc
2.676542854486245,7.0,15059.0,220922,apc
1.5649826263945956,4.0,13437.0,220922,apc
6.475976453497841,1.0,14442.0,220922,apc
2.3683268681609198,6.0,14780.0,220922,apc
1.2264213963311528,8.0,14013.0,220922,apc
2.129318771324298,2.0,13785.0,220922,apc
1.9273079715031565,9.0,13646.0,220922,apc
1.08778469088965,2.0,13774.0,220922,apc
3.8309120187849635,10.0,17977.0,220922,apc
0.2805320078215024,9.0,13648.0,220922,apc
5.726127495027567,1.0,14449.0,220922,apc
2.5727967406916545,4.0,16088.0,220922,apc
2.9975829885769163,11.0,16628.0,220922,apc
0.6968824251392968,9.0,13652.0,220922,apc
0.6087843815720881,6.0,14785.0,220922,apc
1.5305979587701415,12.0,13171.0,220922,apc
3.4566145225649576,0.0,14690.0,220922,apc
0.5674273055177345,5.0,14592.0,220922,apc
3.047673400225302,6.0,14787.0,220922,apc
4.449993406189112,13.0,14337.0,220922,apc
1.3366226418604032,14.0,13014.0,220922,apc
1.8705535343611381,7.0,15074.0,220922,apc
0.6387595540492647,15.0,16009.0,220922,apc
2.0573132987536424,13.0,17410.0,220922,apc
1.827538246458929,5.0,14593.0,220922,apc
0.40537411239903354,7.0,12783.0,220922,apc
1.8817526402319669,11.0,16633.0,220922,apc
4.129181584365315,5.0,17733.0,220922,apc
0.504978834732033,1.0,14453.0,220922,apc
1.8028174050339882,9.0,13655.0,220922,apc
1.4537876196219017,16.0,17143.0,220922,apc
5.490747811856781,2.0,13790.0,220922,apc
0.8709462056409171,17.0,14273.0,220922,apc
2.271922545387804,7.0,12784.0,220922,apc
0.5509373276441979,6.0,14790.0,220922,apc
1.6256985254425245,6.0,14791.0,220922,apc
3.607272983670103,12.0,15449.0,220922,apc
5.225621222436702,1.0,14457.0,220922,apc
1.4203703703703712,12.0,13182.0,220922,apc
2.601655068414107,1.0,14458.0,220922,apc
4.282633917195098,7.0,15081.0,220922,apc
4.250253649251474,12.0,13184.0,220922,apc
1.7281320575954966,4.0,16107.0,220922,apc
2.8122587414465117,14.0,13017.0,220922,apc
1.3332171778463184,7.0,15091.0,220922,apc
2.6613743801560528,12.0,13186.0,220922,apc
0.793797449558153,6.0,14794.0,220922,apc
1.0327656281000632,12.0,13189.0,220922,apc
3.621363342246306,2.0,13792.0,220922,apc
2.926039041110795,2.0,16410.0,220922,apc
0.42548773132278617,1.0,14460.0,220922,apc
4.804342845726899,4.0,13478.0,220922,apc
2.4257994618538365,13.0,14344.0,220922,apc
2.166666666666667,9.0,13657.0,220922,apc
0.64649443493744,5.0,14601.0,220922,apc
1.3792756202826033,4.0,13474.0,220922,apc
0.24005833729460352,17.0,14278.0,220922,apc
3.29020514837472,6.0,18018.0,220922,apc
2.5167329373722196,8.0,14020.0,220922,apc
1.137917111557381,7.0,12791.0,220922,apc
2.6225546989215287,12.0,15568.0,220922,apc
0.6408621770136934,18.0,16671.0,220922,apc
1.0561340339512622,5.0,17737.0,220922,apc
1.3130448860454904,5.0,14603.0,220922,apc
2.5737003619146774,7.0,12793.0,220922,apc
1.619972712257835,12.0,13196.0,220922,apc
10.09380531011049,2.0,16421.0,220922,apc
0.5388298615990617,5.0,17760.0,220922,apc
2.5704416240666257,19.0,17303.0,220922,apc
0.40390113169599573,1.0,14463.0,220922,apc
3.132070744545407,6.0,14801.0,220922,apc
2.6718923381943944,0.0,14694.0,220922,apc
5.780847980099334,2.0,13799.0,220922,apc
0.25177510653824425,0.0,14695.0,220922,apc
0.32086043704757994,6.0,14803.0,220922,apc
3.6309873019746646,12.0,13202.0,220922,apc
2.117303847767019,16.0,14138.0,220922,apc
1.6060196156849844,12.0,15448.0,220922,apc
0.27197328617323746,17.0,14280.0,220922,apc
5.854361278531045,2.0,13801.0,220922,apc
0.993709894653027,5.0,14608.0,220922,apc
1.0452022854585838,13.0,14346.0,220922,apc
2.0429528345992636,17.0,14279.0,220922,apc
4.635363556967571,14.0,13012.0,220922,apc
0.4102428477682485,6.0,14804.0,220922,apc
2.921861230048601,4.0,13493.0,220922,apc
1.5057834023577603,17.0,14281.0,220922,apc
0.34640792520333646,5.0,14609.0,220922,apc
1.3665363856589794,12.0,13205.0,220922,apc
0.541996051461655,2.0,16409.0,220922,apc
0.9809457028773948,0.0,17928.0,220922,apc
3.9791478449791233,12.0,13207.0,220922,apc
0.2350428561011963,8.0,14023.0,220922,apc
4.1355400814651,6.0,14807.0,220922,apc
2.6768927519758052,8.0,16888.0,220922,apc
0.5501633986928105,12.0,13209.0,220922,apc
3.350818303795832,12.0,15584.0,220922,apc
0.5784404969139629,10.0,14755.0,220922,apc
5.015675566561834,2.0,13802.0,220922,apc
0.934483302370635,2.0,13803.0,220922,apc
0.41484038363304937,17.0,14282.0,220922,apc
0.4967478854727888,7.0,15126.0,220922,apc
1.6624358945490112,4.0,13497.0,220922,apc
3.4078539857802097,12.0,13211.0,220922,apc
2.4242569420866555,0.0,14698.0,220922,apc
2.298154538294697,1.0,17533.0,220922,apc
2.610523174758973,2.0,13804.0,220922,apc
3.264213341207167,7.0,15142.0,220922,apc
0.44659554765431153,3.0,12711.0,220922,apc
0.35327755059009186,17.0,14283.0,220922,apc
0.27531792205058747,20.0,14074.0,220922,apc
0.7914139088453314,12.0,13215.0,220922,apc
1.251011871010569,0.0,17937.0,220922,apc
4.33403425225247,12.0,13216.0,220922,apc
1.1307131231118432,2.0,13806.0,220922,apc
0.6615621509713709,16.0,17262.0,220922,apc
4.959062389321145,12.0,15611.0,220922,apc
2.251623590853067,7.0,12803.0,220922,apc
0.7656642398929949,6.0,14809.0,220922,apc
1.2713213987819154,4.0,13504.0,220922,apc
3.7040579291259776,19.0,14196.0,220922,apc
3.3418049060791306,12.0,13221.0,220922,apc
0.22827980705857884,19.0,14197.0,220922,apc
1.244410539589518,6.0,14811.0,220922,apc
1.3318800344417019,5.0,14617.0,220922,apc
1.8070850914044319,7.0,12807.0,220922,apc
1.7256340428272006,4.0,13509.0,220922,apc
4.12410400441925,6.0,14812.0,220922,apc
0.28431086513097126,18.0,16666.0,220922,apc
2.98912595178982,5.0,14618.0,220922,apc
4.486181610824504,3.0,12713.0,220922,apc
3.4611233636466676,12.0,13224.0,220922,apc
0.9783984462029999,4.0,13510.0,220922,apc
3.9670033264480864,5.0,14621.0,220922,apc
0.698148148148149,14.0,13022.0,220922,apc
5.154493584042576,5.0,14619.0,220922,apc
1.7587659029912313,9.0,13665.0,220922,apc
2.0147695539344563,11.0,13950.0,220922,apc
2.567004122339385,7.0,15144.0,220922,apc
1.3647303305077079,4.0,13513.0,220922,apc
3.8281844553170177,14.0,13023.0,220922,apc
1.282331226264272,14.0,13024.0,220922,apc
2.034425082612746,12.0,15603.0,220922,apc
4.901049604385933,1.0,14479.0,220922,apc
1.8020645787839333,12.0,15750.0,220922,apc
2.689129940151608,9.0,13666.0,220922,apc
1.530143645280854,7.0,15106.0,220922,apc
2.0475967316324453,4.0,13518.0,220922,apc
1.4324634471077806,0.0,17945.0,220922,apc
1.0358683674744038,19.0,14201.0,220922,apc
0.9085733033682832,4.0,13517.0,220922,apc
2.1252284638728636,16.0,14152.0,220922,apc
3.336517274722001,2.0,13815.0,220922,apc
3.5802360962756326,1.0,14480.0,220922,apc
3.4291715197842865,7.0,12817.0,220922,apc
2.636844129076269,2.0,13817.0,220922,apc
3.7976671779991227,10.0,17983.0,220922,apc
4.395819125652156,2.0,16424.0,220922,apc
0.32413852474243465,7.0,12814.0,220922,apc
3.8317178650874646,7.0,12815.0,220922,apc
2.6196668801946963,7.0,12820.0,220922,apc
0.8203739431589044,12.0,15745.0,220922,apc
0.4580111757237264,1.0,14482.0,220922,apc
4.501420697102478,12.0,15771.0,220922,apc
0.5809650147227162,9.0,16337.0,220922,apc
0.5701590158903069,18.0,16858.0,220922,apc
1.6817205140511384,13.0,14351.0,220922,apc
0.2818795301473083,8.0,14030.0,220922,apc
1.6193465211866005,16.0,14155.0,220922,apc
0.9951535248213469,1.0,17500.0,220922,apc
0.9229577551210741,7.0,15173.0,220922,apc
1.252876615407336,7.0,12825.0,220922,apc
1.5824776789047754,7.0,15179.0,220922,apc
1.3769090668739972,4.0,16146.0,220922,apc
5.777600568492322,5.0,14626.0,220922,apc
1.1707904611949245,14.0,13030.0,220922,apc
1.724749786488492,8.0,14031.0,220922,apc
1.8824334680672365,6.0,18025.0,220922,apc
3.3721746520110574,7.0,15191.0,220922,apc
0.7230104695024788,13.0,14354.0,220922,apc
3.5315098491576933,6.0,14825.0,220922,apc
1.4683358992087403,12.0,13236.0,220922,apc
0.5295354088533668,6.0,14826.0,220922,apc
1.0849359255212372,2.0,13828.0,220922,apc
4.95233517321338,7.0,12831.0,220922,apc
2.987685819606567,1.0,17547.0,220922,apc
1.3132591961913818,17.0,14286.0,220922,apc
1.6860049950158642,5.0,14628.0,220922,apc
1.206227846697614,6.0,14828.0,220922,apc
5.567388315457598,2.0,13833.0,220922,apc
4.177058291364829,12.0,13239.0,220922,apc
2.859905688574111,4.0,13534.0,220922,apc
1.6395620384557879,12.0,13245.0,220922,apc
3.7723910804287875,5.0,14630.0,220922,apc
6.395051709455727,10.0,18010.0,220922,apc
4.230036416147018,5.0,14631.0,220922,apc
2.8407407407407423,2.0,13836.0,220922,apc
0.5057227965726344,9.0,13675.0,220922,apc
1.2259182099443489,4.0,13542.0,220922,apc
0.8148572491190132,9.0,13676.0,220922,apc
0.796210310522819,4.0,13540.0,220922,apc
1.7998102893018375,7.0,12837.0,220922,apc
2.450770073949331,16.0,14164.0,220922,apc
1.523849769392546,17.0,14290.0,220922,apc
2.455045202667509,4.0,13544.0,220922,apc
2.611492138554421,2.0,13843.0,220922,apc
1.2193279051801889,6.0,14832.0,220922,apc
5.807708741391462,9.0,16342.0,220922,apc
2.5006957401679575,2.0,13845.0,220922,apc
1.9121821629843023,6.0,14833.0,220922,apc
2.427557739699088,0.0,14710.0,220922,apc
0.6886357698998974,12.0,13251.0,220922,apc
2.6267595338385057,3.0,12714.0,220922,apc
3.9273110638337028,1.0,14493.0,220922,apc
2.8952865303781548,17.0,14292.0,220922,apc
2.4144158568176035,19.0,14209.0,220922,apc
1.1752683492664087,12.0,13255.0,220922,apc
0.2590724702709401,5.0,14635.0,220922,apc
0.25798872344342655,5.0,14634.0,220922,apc
2.1165444291108213,1.0,14494.0,220922,apc
1.464790740421997,13.0,14358.0,220922,apc
2.212334062370863,2.0,13847.0,220922,apc
1.683034768657148,12.0,13256.0,220922,apc
0.5753366915953735,1.0,14497.0,220922,apc
4.748028254297193,2.0,16440.0,220922,apc
2.3808845645590897,4.0,13553.0,220922,apc
3.7692180370804254,6.0,14836.0,220922,apc
1.6138677129476393,3.0,12715.0,220922,apc
0.5351212121250535,12.0,13261.0,220922,apc
2.6792749391203734,9.0,13679.0,220922,apc
2.8674207975035504,1.0,14499.0,220922,apc
2.9025602876338175,7.0,15248.0,220922,apc
1.9338615488976707,12.0,13264.0,220922,apc
1.2505526449544637,12.0,13263.0,220922,apc
4.186519460347265,7.0,12849.0,220922,apc
1.1928597247801884,13.0,17424.0,220922,apc
1.720761487520136,6.0,14839.0,220922,apc
3.5541311959195014,5.0,14639.0,220922,apc
0.3806431362468294,9.0,13680.0,220922,apc
1.4074942265475632,6.0,14840.0,220922,apc
5.026568313134076,5.0,17844.0,220922,apc
2.0717770049880975,12.0,13271.0,220922,apc
3.6776116903601537,2.0,13856.0,220922,apc
1.2312391754809526,1.0,14503.0,220922,apc
3.097556278519348,13.0,14363.0,220922,apc
1.5820645949227539,4.0,13558.0,220922,apc
2.0583018166625284,14.0,13045.0,220922,apc
3.843491101777321,12.0,13276.0,220922,apc
3.2252827840864553,7.0,12855.0,220922,apc
0.42545223444913377,14.0,13044.0,220922,apc
5.946548941747734,14.0,13046.0,220922,apc
1.3114980341153692,10.0,14763.0,220922,apc
3.7639446798399963,12.0,13280.0,220922,apc
1.4852461500257637,7.0,15176.0,220922,apc
5.065439390081821,1.0,14507.0,220922,apc
1.649605521954551,4.0,16181.0,220922,apc
1.9356856926082409,16.0,17277.0,220922,apc
4.3628724029084065,7.0,15224.0,220922,apc
2.7371727340943717,2.0,13859.0,220922,apc
7.303006827025125,7.0,12860.0,220922,apc
2.2933255018022143,6.0,14850.0,220922,apc
0.8932836393922311,4.0,13563.0,220922,apc
4.636315387297435,2.0,13860.0,220922,apc
4.270607398854934,3.0,12719.0,220922,apc
4.450590610725155,9.0,13685.0,220922,apc
1.7311216375326686,6.0,14854.0,220922,apc
1.8454487820178693,14.0,13051.0,220922,apc
4.858633757463394,5.0,17848.0,220922,apc
2.068401343602715,7.0,12867.0,220922,apc
3.968903685077072,9.0,13687.0,220922,apc
4.07078460693987,2.0,13864.0,220922,apc
0.8655357951704308,6.0,14855.0,220922,apc
2.5612171652347686,9.0,13688.0,220922,apc
3.344709129128169,8.0,14041.0,220922,apc
0.5673546516423289,9.0,16345.0,220922,apc
1.6859118720056723,6.0,14858.0,220922,apc
1.2369506667740333,6.0,14859.0,220922,apc
1.2329006178537099,5.0,14645.0,220922,apc
2.0728417311361595,18.0,13997.0,220922,apc
3.7663058768765523,14.0,13053.0,220922,apc
2.781650866361364,12.0,13295.0,220922,apc
4.220970405413004,12.0,13294.0,220922,apc
2.8798926019707127,3.0,12723.0,220922,apc
5.652418794443309,15.0,13431.0,220922,apc
1.1288905802126856,6.0,14860.0,220922,apc
1.389322819283156,4.0,16185.0,220922,apc
0.4760814210758507,13.0,14371.0,220922,apc
1.1901394070026912,6.0,14861.0,220922,apc
4.093409016743907,4.0,16041.0,220922,apc
4.878684304671156,14.0,13057.0,220922,apc
1.502309669255868,12.0,15885.0,220922,apc
2.7006546946560612,6.0,14862.0,220922,apc
7.359422419158015,3.0,15005.0,220922,apc
3.9839153033142445,6.0,14863.0,220922,apc
1.9158336856421556,12.0,15822.0,220922,apc
2.4720321150183056,6.0,14864.0,220922,apc
6.3791591510281815,7.0,12872.0,220922,apc
2.9323981447826317,14.0,13058.0,220922,apc
6.899263655851765,3.0,12726.0,220922,apc
7.645958763413603,12.0,13299.0,220922,apc
1.2286304164107276,4.0,13570.0,220922,apc
2.0930527957896166,8.0,16922.0,220922,apc
7.488942933060334,3.0,15015.0,220922,apc
5.782344867186289,9.0,13691.0,220922,apc
0.5288395917205972,13.0,14373.0,220922,apc
1.1981220924518807,6.0,14867.0,220922,apc
3.2586213482174906,1.0,14519.0,220922,apc
2.6310661860971902,14.0,13059.0,220922,apc
3.0907510567793053,12.0,13300.0,220922,apc
1.8268916489446017,18.0,13999.0,220922,apc
4.692160357984082,7.0,15275.0,220922,apc
1.435416666666667,4.0,13572.0,220922,apc
3.4133902637212383,7.0,12879.0,220922,apc
1.9499999999999948,2.0,13869.0,220922,apc
1.2010327321105885,3.0,12730.0,220922,apc
4.735508973481883,6.0,14873.0,220922,apc
3.168282654863562,5.0,17853.0,220922,apc
6.388420431330653,7.0,12887.0,220922,apc
2.2199954270620736,14.0,13065.0,220922,apc
3.3388098278902167,4.0,13578.0,220922,apc
4.466906120599944,5.0,14653.0,220922,apc
1.014924985433957,6.0,14876.0,220922,apc
0.30927015878803066,9.0,13695.0,220922,apc
1.8266453748086826,6.0,14877.0,220922,apc
3.8981249958127666,9.0,13696.0,220922,apc
0.7688032664846489,19.0,14217.0,220922,apc
2.946140918816227,3.0,15012.0,220922,apc
3.9010173740058347,9.0,16358.0,220922,apc
8.084568595381633,3.0,12737.0,220922,apc
4.74613774672546,12.0,15905.0,220922,apc
4.584670268235485,17.0,14303.0,220922,apc
2.178175087921196,9.0,13697.0,220922,apc
1.5516351391236658,7.0,12890.0,220922,apc
0.6465553949686869,12.0,13312.0,220922,apc
2.709214275597954,12.0,13311.0,220922,apc
4.507789215420509,9.0,13700.0,220922,apc
3.384259170398769,1.0,14522.0,220922,apc
4.680702352161529,3.0,12738.0,220922,apc
